F1,Accuracy,Precision,Recall,Features
0.89592916,0.899824253,0.899377263,0.894397373,sess;mqtt;mdns;bootp
0.936066763,0.937609842,0.936457069,0.936197888,sess;mqtt;mdns;ssdp
0.904997917,0.908611599,0.909876851,0.903067038,sess;mqtt;mdns;classicstun
0.898932514,0.905975395,0.901343663,0.898616072,sess;mqtt;mdns;ntp
0.960356193,0.962653779,0.967470785,0.958568684,sess;mqtt;quic;ssl
0.863538255,0.858523726,0.86724914,0.863706324,sess;mqtt;quic;bootp
0.914176373,0.919156415,0.916530796,0.913179916,sess;mqtt;quic;ssdp
0.863039201,0.860281195,0.869537825,0.862384613,sess;mqtt;quic;classicstun
0.900409055,0.905536028,0.903725155,0.899918494,sess;mqtt;quic;ntp
0.959631358,0.963532513,0.964909923,0.957373229,sess;mqtt;ssl;bootp
0.956613742,0.956502636,0.962154997,0.95565871,sess;mqtt;ssl;ssdp
0.970943252,0.972319859,0.976945211,0.96837153,sess;mqtt;ssl;classicstun
0.956542408,0.958699473,0.965293172,0.954504748,sess;mqtt;ssl;ntp
0.938860796,0.945518453,0.940480793,0.937971853,sess;mqtt;bootp;ssdp
0.888410985,0.882688928,0.893459399,0.886975214,sess;mqtt;bootp;classicstun
0.900547403,0.904217926,0.902439112,0.899148501,sess;mqtt;bootp;ntp
0.934859335,0.940246046,0.936580783,0.934752313,sess;mqtt;ssdp;classicstun
0.934467495,0.939806678,0.935026383,0.934477423,sess;mqtt;ssdp;ntp
0.909646685,0.916080844,0.918447488,0.906002509,sess;mqtt;classicstun;ntp
0.955824493,0.958699473,0.958169312,0.954530883,sess;dns;mdns;quic
0.970581981,0.97056239,0.974019881,0.969220731,sess;dns;mdns;ssl
0.963499908,0.96572935,0.96534147,0.962521683,sess;dns;mdns;bootp
0.971160916,0.97056239,0.971675162,0.971026734,sess;dns;mdns;ssdp
0.968540708,0.970123023,0.972976611,0.966744889,sess;dns;mdns;classicstun
0.960047712,0.960896309,0.962629025,0.959019294,sess;dns;mdns;ntp
0.970376392,0.971880492,0.972569517,0.969670429,sess;dns;quic;ssl
0.956675581,0.958699473,0.956574531,0.956938782,sess;dns;quic;bootp
0.964933208,0.966608084,0.966157088,0.964673494,sess;dns;quic;ssdp
0.96006248,0.963532513,0.964723687,0.958659821,sess;dns;quic;classicstun
0.960242063,0.962653779,0.960051282,0.960520584,sess;dns;quic;ntp
0.96950683,0.972759227,0.973506068,0.967677648,sess;dns;ssl;bootp
0.967415279,0.968804921,0.970594738,0.96583472,sess;dns;ssl;ssdp
0.96387908,0.963093146,0.971413098,0.962238294,sess;dns;ssl;classicstun
0.960427758,0.960017575,0.966867558,0.95856853,sess;dns;ssl;ntp
0.968335344,0.971441125,0.972661308,0.967091581,sess;dns;bootp;ssdp
0.967866469,0.968804921,0.971544223,0.965836467,sess;dns;bootp;classicstun
0.961425733,0.963532513,0.962909692,0.960711583,sess;dns;bootp;ntp
0.973111033,0.973637961,0.976191035,0.971524338,sess;dns;ssdp;classicstun
0.96632713,0.967926186,0.96708955,0.96593389,sess;dns;ssdp;ntp
0.962293026,0.963532513,0.966355028,0.960934533,sess;dns;classicstun;ntp
0.959862775,0.963532513,0.967593004,0.958222493,sess;mdns;quic;ssl
0.889874091,0.895869947,0.89164185,0.889392683,sess;mdns;quic;bootp
0.944588603,0.946836555,0.946018154,0.944582056,sess;mdns;quic;ssdp
0.910236028,0.914762742,0.913642193,0.909311636,sess;mdns;quic;classicstun
0.907649165,0.915202109,0.909258046,0.90837999,sess;mdns;quic;ntp
0.956411256,0.960456942,0.965496406,0.954741912,sess;mdns;ssl;bootp
0.959010209,0.962214411,0.962502397,0.957458481,sess;mdns;ssl;ssdp
0.969716519,0.971441125,0.976939555,0.967239003,sess;mdns;ssl;classicstun
0.958575742,0.961775044,0.964361495,0.957481728,sess;mdns;ssl;ntp
0.93566939,0.938049209,0.936257162,0.935299951,sess;mdns;bootp;ssdp
0.904317684,0.912126538,0.907657002,0.903342271,sess;mdns;bootp;classicstun
0.903051453,0.909050967,0.903882466,0.902739587,sess;mdns;bootp;ntp
0.955180149,0.960017575,0.960222528,0.952883872,sess;mdns;ssdp;classicstun
0.943295784,0.946397188,0.944500215,0.942361367,sess;mdns;ssdp;ntp
0.917965734,0.922671353,0.924714542,0.916428826,sess;mdns;classicstun;ntp
0.959704034,0.96397188,0.96593459,0.957862743,sess;quic;ssl;bootp
0.962977807,0.967047452,0.970605463,0.960857592,sess;quic;ssl;ssdp
0.968690144,0.969683656,0.973699731,0.966293308,sess;quic;ssl;classicstun
0.959283956,0.960896309,0.961009964,0.95825431,sess;quic;ssl;ntp
0.934210094,0.942003515,0.934946052,0.934419936,sess;quic;bootp;ssdp
0.883099323,0.878295255,0.888437476,0.879915826,sess;quic;bootp;classicstun
0.896545837,0.90202109,0.899963477,0.894945008,sess;quic;bootp;ntp
0.941480104,0.945079086,0.946004385,0.940594736,sess;quic;ssdp;classicstun
0.935994229,0.943321617,0.937749359,0.935481759,sess;quic;ssdp;ntp
0.914441318,0.919156415,0.921755969,0.912234214,sess;quic;classicstun;ntp
0.958850705,0.964411248,0.963532922,0.956892579,sess;ssl;bootp;ssdp
0.965375023,0.967926186,0.973908104,0.963455209,sess;ssl;bootp;classicstun
0.958225579,0.95913884,0.964816845,0.956455594,sess;ssl;bootp;ntp
0.973344714,0.974077329,0.979271806,0.970999195,sess;ssl;ssdp;classicstun
0.959102152,0.964411248,0.962763225,0.957722329,sess;ssl;ssdp;ntp
0.965367863,0.966168717,0.972015256,0.963299246,sess;ssl;classicstun;ntp
0.955957187,0.961335677,0.964395284,0.952320408,sess;bootp;ssdp;classicstun
0.932098604,0.936731107,0.935184142,0.932197695,sess;bootp;ssdp;ntp
0.912092962,0.913005272,0.916519334,0.910952292,sess;bootp;classicstun;ntp
0.945649536,0.952108963,0.95100855,0.942676629,sess;ssdp;classicstun;ntp
0.749349083,0.783831283,0.876179133,0.758657627,tcp;http;mqtt;dns
0.456856025,0.526801406,0.543118699,0.483506348,tcp;http;mqtt;mdns
0.517222971,0.590949033,0.70207229,0.542605036,tcp;http;mqtt;quic
0.900214289,0.923989455,0.909090991,0.913406015,tcp;http;mqtt;ssl
0.524154998,0.58831283,0.748621105,0.548652825,tcp;http;mqtt;bootp
0.589676772,0.643673111,0.637876791,0.616758663,tcp;http;mqtt;ssdp
0.548001047,0.636203866,0.705662912,0.575636633,tcp;http;mqtt;classicstun
0.524752507,0.564586995,0.787128833,0.524285746,tcp;http;mqtt;ntp
0.684046291,0.742970123,0.8201626,0.696695698,tcp;http;dns;mdns
0.749334753,0.789103691,0.828564519,0.759226895,tcp;http;dns;quic
0.850415722,0.885764499,0.868939889,0.86966802,tcp;http;dns;ssl
0.806756242,0.821177504,0.896017875,0.817994231,tcp;http;dns;bootp
0.818451784,0.83831283,0.863641087,0.82397836,tcp;http;dns;ssdp
0.70675072,0.773286467,0.787474732,0.731896216,tcp;http;dns;classicstun
0.673347854,0.733743409,0.788763556,0.686888733,tcp;http;dns;ntp
0.457430425,0.543057996,0.56504291,0.488539367,tcp;http;mdns;quic
0.821909155,0.870826011,0.827916956,0.847716802,tcp;http;mdns;ssl
0.527796307,0.602811951,0.758894579,0.552447234,tcp;http;mdns;bootp
0.52660873,0.601933216,0.569097906,0.558795538,tcp;http;mdns;ssdp
0.475716703,0.562390158,0.545600134,0.505380662,tcp;http;mdns;classicstun
0.475817279,0.537785589,0.740770169,0.475696399,tcp;http;mdns;ntp
0.902451434,0.930140598,0.9311467,0.920703774,tcp;http;quic;ssl
0.515862936,0.583919156,0.68565871,0.541743637,tcp;http;quic;bootp
0.596679878,0.653778559,0.644763424,0.620753402,tcp;http;quic;ssdp
0.544474587,0.633567663,0.707343728,0.570429279,tcp;http;quic;classicstun
0.530803434,0.597539543,0.740323298,0.533898002,tcp;http;quic;ntp
0.948153828,0.94771529,0.949139007,0.949403272,tcp;http;ssl;bootp
0.826284579,0.873022847,0.837984975,0.849153835,tcp;http;ssl;ssdp
0.839790846,0.877855888,0.856970657,0.858565405,tcp;http;ssl;classicstun
0.847328674,0.883567663,0.862632001,0.865662132,tcp;http;ssl;ntp
0.660572884,0.696836555,0.784664146,0.684949381,tcp;http;bootp;ssdp
0.611860794,0.69288225,0.885165733,0.637760725,tcp;http;bootp;classicstun
0.594720551,0.627855888,0.813594916,0.591557544,tcp;http;bootp;ntp
0.616930214,0.678822496,0.64420116,0.647836209,tcp;http;ssdp;classicstun
0.618414505,0.644551845,0.767641567,0.616218422,tcp;http;ssdp;ntp
0.555149405,0.626537786,0.738908837,0.566195907,tcp;http;classicstun;ntp
0.711076078,0.740773286,0.773064078,0.718029127,tcp;mqtt;dns;mdns
0.783000304,0.798330404,0.85696637,0.786068225,tcp;mqtt;dns;quic
0.918295914,0.921353251,0.942005832,0.92248347,tcp;mqtt;dns;ssl
0.79296627,0.798330404,0.8562052,0.797349781,tcp;mqtt;dns;bootp
0.863445371,0.843585237,0.926287811,0.860305578,tcp;mqtt;dns;ssdp
0.760649847,0.80228471,0.788243164,0.781524173,tcp;mqtt;dns;classicstun
0.722743495,0.737697715,0.85082351,0.72894783,tcp;mqtt;dns;ntp
0.4689869,0.528119508,0.595933034,0.505578514,tcp;mqtt;mdns;quic
0.885769577,0.896309315,0.904794513,0.901633877,tcp;mqtt;mdns;ssl
0.468290692,0.52943761,0.582646105,0.504680637,tcp;mqtt;mdns;bootp
0.542839874,0.58831283,0.628242875,0.579762395,tcp;mqtt;mdns;ssdp
0.536595778,0.593585237,0.573219163,0.567784252,tcp;mqtt;mdns;classicstun
0.484166509,0.528558875,0.665534786,0.49541144,tcp;mqtt;mdns;ntp
0.918282557,0.931458699,0.933587976,0.926894361,tcp;mqtt;quic;ssl
0.458453069,0.524165202,0.668382827,0.49286648,tcp;mqtt;quic;bootp
0.529293682,0.570738137,0.570040012,0.570450575,tcp;mqtt;quic;ssdp
0.525964977,0.601054482,0.620697027,0.553530926,tcp;mqtt;quic;classicstun
0.541670192,0.574253076,0.713095089,0.546081218,tcp;mqtt;quic;ntp
0.918674991,0.940685413,0.928107256,0.92815686,tcp;mqtt;ssl;bootp
0.894687267,0.903339192,0.916441012,0.904107812,tcp;mqtt;ssl;ssdp
0.908812439,0.91344464,0.935416777,0.916701101,tcp;mqtt;ssl;classicstun
0.906572928,0.909050967,0.930210242,0.913434827,tcp;mqtt;ssl;ntp
0.606017674,0.642355009,0.685548182,0.637465385,tcp;mqtt;bootp;ssdp
0.598084714,0.663005272,0.719314005,0.620645791,tcp;mqtt;bootp;classicstun
0.548296436,0.592267135,0.741509789,0.553848474,tcp;mqtt;bootp;ntp
0.603997454,0.65202109,0.712903278,0.630988516,tcp;mqtt;ssdp;classicstun
0.616083783,0.639279438,0.776895094,0.626246612,tcp;mqtt;ssdp;ntp
0.617233902,0.658611599,0.776621144,0.620402729,tcp;mqtt;classicstun;ntp
0.718760463,0.742970123,0.785754617,0.729365485,tcp;dns;mdns;quic
0.836053745,0.856326889,0.853236791,0.850171517,tcp;dns;mdns;ssl
0.789222955,0.78602812,0.853516732,0.796770671,tcp;dns;mdns;bootp
0.79107519,0.793936731,0.85519074,0.792368417,tcp;dns;mdns;ssdp
0.688517247,0.750878735,0.714683329,0.713264039,tcp;dns;mdns;classicstun
0.65167711,0.707820738,0.74767685,0.659928497,tcp;dns;mdns;ntp
0.91448032,0.91168717,0.938180655,0.921535069,tcp;dns;quic;ssl
0.783155651,0.791300527,0.855329595,0.78767455,tcp;dns;quic;bootp
0.854047227,0.839630931,0.927822813,0.852097505,tcp;dns;quic;ssdp
0.751487191,0.79745167,0.781142378,0.77525796,tcp;dns;quic;classicstun
0.707296888,0.729789104,0.844468985,0.716934273,tcp;dns;quic;ntp
0.95093234,0.957820738,0.967184515,0.951209409,tcp;dns;ssl;bootp
0.85262908,0.880052724,0.866860561,0.868117169,tcp;dns;ssl;ssdp
0.835647836,0.856766257,0.865274855,0.854865016,tcp;dns;ssl;classicstun
0.83715418,0.859841828,0.860144012,0.852501815,tcp;dns;ssl;ntp
0.905701624,0.900702988,0.948139499,0.895966059,tcp;dns;bootp;ssdp
0.832623253,0.855008787,0.855869121,0.850025745,tcp;dns;bootp;classicstun
0.791957352,0.807996485,0.891700412,0.795088958,tcp;dns;bootp;ntp
0.832016722,0.853251318,0.864109247,0.846462642,tcp;dns;ssdp;classicstun
0.795916784,0.804042179,0.86401142,0.796762987,tcp;dns;ssdp;ntp
0.69880052,0.765377856,0.754141957,0.723164503,tcp;dns;classicstun;ntp
0.881771593,0.899824253,0.892933013,0.898547587,tcp;mdns;quic;ssl
0.464242909,0.513181019,0.599572747,0.501169043,tcp;mdns;quic;bootp
0.546812921,0.600615114,0.624039722,0.581156846,tcp;mdns;quic;ssdp
0.528946959,0.602372583,0.564847532,0.554212229,tcp;mdns;quic;classicstun
0.487359291,0.537785589,0.730956306,0.496832351,tcp;mdns;quic;ntp
0.913090859,0.936731107,0.920071221,0.923383141,tcp;mdns;ssl;bootp
0.81058728,0.850175747,0.826275831,0.834861627,tcp;mdns;ssl;ssdp
0.825798362,0.856766257,0.858117293,0.846710274,tcp;mdns;ssl;classicstun
0.822964814,0.858523726,0.845569897,0.842421755,tcp;mdns;ssl;ntp
0.607500941,0.644991213,0.761664437,0.642752247,tcp;mdns;bootp;ssdp
0.610872091,0.660369069,0.748570728,0.635233847,tcp;mdns;bootp;classicstun
0.557026487,0.595342707,0.797935258,0.560358437,tcp;mdns;bootp;ntp
0.614262626,0.666520211,0.652045908,0.644607398,tcp;mdns;ssdp;classicstun
0.551381813,0.57513181,0.711476806,0.565677126,tcp;mdns;ssdp;ntp
0.551987879,0.599297012,0.699452697,0.558258843,tcp;mdns;classicstun;ntp
0.919478344,0.944639719,0.932013143,0.928207546,tcp;quic;ssl;bootp
0.886469857,0.903778559,0.906118376,0.90539562,tcp;quic;ssl;ssdp
0.894286637,0.90202109,0.94063324,0.909155362,tcp;quic;ssl;classicstun
0.910390637,0.912126538,0.92827121,0.918163466,tcp;quic;ssl;ntp
0.610365438,0.633567663,0.701668972,0.641995182,tcp;quic;bootp;ssdp
0.585502495,0.648066784,0.627236481,0.611484355,tcp;quic;bootp;classicstun
0.551017347,0.580843585,0.765327387,0.556365783,tcp;quic;bootp;ntp
0.600891877,0.648945518,0.660623812,0.628355274,tcp;quic;ssdp;classicstun
0.629056379,0.64059754,0.809067944,0.63619901,tcp;quic;ssdp;ntp
0.612919293,0.654217926,0.775021008,0.61446947,tcp;quic;classicstun;ntp
0.917110768,0.935852373,0.931987495,0.926954343,tcp;ssl;bootp;ssdp
0.93538292,0.949472759,0.957636984,0.938707628,tcp;ssl;bootp;classicstun
0.933283781,0.952987698,0.951476978,0.936409849,tcp;ssl;bootp;ntp
0.822628952,0.854130053,0.853769804,0.843265329,tcp;ssl;ssdp;classicstun
0.820072611,0.84797891,0.853120418,0.845382291,tcp;ssl;ssdp;ntp
0.830871415,0.855887522,0.859233727,0.850255588,tcp;ssl;classicstun;ntp
0.746391551,0.771089631,0.844380966,0.766234265,tcp;bootp;ssdp;classicstun
0.684097716,0.69288225,0.884788602,0.687887331,tcp;bootp;ssdp;ntp
0.678117857,0.717926186,0.82659913,0.680001576,tcp;bootp;classicstun;ntp
0.696374865,0.717486819,0.781770214,0.696249582,tcp;ssdp;classicstun;ntp
0.689682676,0.725395431,0.838546279,0.69520094,http;mqtt;dns;mdns
0.748627502,0.7728471,0.867588407,0.755539998,http;mqtt;dns;quic
0.842284457,0.868189807,0.856299249,0.856685464,http;mqtt;dns;ssl
0.749647407,0.777240773,0.839166657,0.753394568,http;mqtt;dns;bootp
0.815943256,0.815905097,0.863558924,0.817213266,http;mqtt;dns;ssdp
0.712882596,0.761862917,0.89996658,0.732237434,http;mqtt;dns;classicstun
0.686781163,0.712653779,0.825796448,0.694535881,http;mqtt;dns;ntp
0.401007512,0.438927944,0.57089261,0.40690204,http;mqtt;mdns;quic
0.835718527,0.86599297,0.854239414,0.855823663,http;mqtt;mdns;ssl
0.402461756,0.44112478,0.608532198,0.411777523,http;mqtt;mdns;bootp
0.49384083,0.53427065,0.590095936,0.51285979,http;mqtt;mdns;ssdp
0.416940763,0.471880492,0.608654877,0.429103875,http;mqtt;mdns;classicstun
0.435903592,0.461775044,0.748880631,0.42003103,http;mqtt;mdns;ntp
0.907758939,0.924428822,0.925710507,0.914771426,http;mqtt;quic;ssl
0.358548207,0.414762742,0.603559597,0.378425648,http;mqtt;quic;bootp
0.534676106,0.587873462,0.669905391,0.56015202,http;mqtt;quic;ssdp
0.455015976,0.529876977,0.630225425,0.474878137,http;mqtt;quic;classicstun
0.465577569,0.507469244,0.671042245,0.465193659,http;mqtt;quic;ntp
0.905087314,0.91827768,0.924431431,0.915793283,http;mqtt;ssl;bootp
0.854685985,0.85456942,0.899123324,0.87138447,http;mqtt;ssl;ssdp
0.842075306,0.870826011,0.869838687,0.859411411,http;mqtt;ssl;classicstun
0.859407226,0.86599297,0.917604323,0.874354936,http;mqtt;ssl;ntp
0.541156674,0.600615114,0.739775613,0.5656013,http;mqtt;bootp;ssdp
0.441526711,0.514059754,0.623016295,0.465254939,http;mqtt;bootp;classicstun
0.48141238,0.519332162,0.822862332,0.476039287,http;mqtt;bootp;ntp
0.556640015,0.62258348,0.661877991,0.586361869,http;mqtt;ssdp;classicstun
0.550205566,0.577328647,0.777551309,0.55048076,http;mqtt;ssdp;ntp
0.489626476,0.532073814,0.730055912,0.492331558,http;mqtt;classicstun;ntp
0.679274568,0.723637961,0.76863204,0.686190947,http;dns;mdns;quic
0.78940554,0.835676626,0.804324837,0.809876533,http;dns;mdns;ssl
0.756750388,0.785588752,0.864960884,0.759887297,http;dns;mdns;bootp
0.765739885,0.767135325,0.857989637,0.769730245,http;dns;mdns;ssdp
0.662612714,0.711775044,0.749914471,0.682340829,http;dns;mdns;classicstun
0.614765915,0.668717047,0.734926447,0.624970722,http;dns;mdns;ntp
0.864543095,0.892355009,0.878953046,0.874079241,http;dns;quic;ssl
0.751516558,0.777240773,0.875173068,0.756733501,http;dns;quic;bootp
0.816955823,0.827328647,0.868066199,0.81597573,http;dns;quic;ssdp
0.713971672,0.782073814,0.787489535,0.732158626,http;dns;quic;classicstun
0.688722428,0.744727592,0.800603093,0.692324026,http;dns;quic;ntp
0.937195747,0.942442882,0.957836103,0.93653752,http;dns;ssl;bootp
0.786493363,0.824253076,0.866812496,0.805611715,http;dns;ssl;ssdp
0.786771165,0.829525483,0.865625844,0.807359911,http;dns;ssl;classicstun
0.807555327,0.822056239,0.860151367,0.824794896,http;dns;ssl;ntp
0.895248136,0.88884007,0.942439305,0.888707885,http;dns;bootp;ssdp
0.786258848,0.830843585,0.903138627,0.797213432,http;dns;bootp;classicstun
0.746665054,0.775922671,0.924278011,0.750997418,http;dns;bootp;ntp
0.781954117,0.816344464,0.79424811,0.796469722,http;dns;ssdp;classicstun
0.762668772,0.744727592,0.854940384,0.764964145,http;dns;ssdp;ntp
0.664023309,0.71572935,0.821008234,0.682683017,http;dns;classicstun;ntp
0.830929706,0.87741652,0.839752539,0.849724541,http;mdns;quic;ssl
0.405418186,0.440246046,0.657007289,0.412672753,http;mdns;quic;bootp
0.501019394,0.543936731,0.610456705,0.517670527,http;mdns;quic;ssdp
0.421726831,0.481107206,0.574059929,0.432725865,http;mdns;quic;classicstun
0.449210136,0.479789104,0.674223246,0.433038866,http;mdns;quic;ntp
0.914575134,0.938927944,0.941663288,0.923114274,http;mdns;ssl;bootp
0.771592122,0.805799649,0.828672907,0.800560962,http;mdns;ssl;ssdp
0.790087322,0.812829525,0.857888797,0.808757752,http;mdns;ssl;classicstun
0.770242806,0.816344464,0.782982824,0.791280578,http;mdns;ssl;ntp
0.574744456,0.608963093,0.745022436,0.588296487,http;mdns;bootp;ssdp
0.491709497,0.520210896,0.766832357,0.502284759,http;mdns;bootp;classicstun
0.507236403,0.521968366,0.799428115,0.494504497,http;mdns;bootp;ntp
0.525877174,0.587873462,0.578672255,0.548078171,http;mdns;ssdp;classicstun
0.527472304,0.548330404,0.725494774,0.517505064,http;mdns;ssdp;ntp
0.466429027,0.511862917,0.705013174,0.463767325,http;mdns;classicstun;ntp
0.908306407,0.92486819,0.919673168,0.915646452,http;quic;ssl;bootp
0.831847552,0.87741652,0.846728162,0.853814636,http;quic;ssl;ssdp
0.843641127,0.87741652,0.866052576,0.857490056,http;quic;ssl;classicstun
0.848103976,0.886643234,0.863395428,0.863536973,http;quic;ssl;ntp
0.538285676,0.601493849,0.676419362,0.561770055,http;quic;bootp;ssdp
0.461844844,0.524165202,0.746405549,0.477478123,http;quic;bootp;classicstun
0.466502369,0.509666081,0.748902105,0.466157915,http;quic;bootp;ntp
0.559428432,0.622144112,0.63044678,0.592494518,http;quic;ssdp;classicstun
0.553384646,0.591827768,0.798119637,0.551147589,http;quic;ssdp;ntp
0.504521075,0.581282953,0.743759858,0.50803776,http;quic;classicstun;ntp
0.909658841,0.919595782,0.941546503,0.920587195,http;ssl;bootp;ssdp
0.920586909,0.935852373,0.949955768,0.926083506,http;ssl;bootp;classicstun
0.921664151,0.925307557,0.940023386,0.926673754,http;ssl;bootp;ntp
0.775451979,0.818101933,0.801330164,0.797395411,http;ssl;ssdp;classicstun
0.793876661,0.816783831,0.838331942,0.811522445,http;ssl;ssdp;ntp
0.782222017,0.822934974,0.795692121,0.80095865,http;ssl;classicstun;ntp
0.633272517,0.699912127,0.748539724,0.656939172,http;bootp;ssdp;classicstun
0.622090658,0.637961336,0.853472675,0.61851457,http;bootp;ssdp;ntp
0.570743924,0.62741652,0.760352106,0.57021708,http;bootp;classicstun;ntp
0.576177801,0.630052724,0.712702535,0.584794904,http;ssdp;classicstun;ntp
0.72830759,0.736379613,0.796498096,0.729109721,mqtt;dns;mdns;quic
0.872766245,0.851054482,0.935415409,0.878009985,mqtt;dns;mdns;ssl
0.723503554,0.742091388,0.798240866,0.723687436,mqtt;dns;mdns;bootp
0.793134288,0.787785589,0.926633324,0.789539158,mqtt;dns;mdns;ssdp
0.698210174,0.737697715,0.724425494,0.718969017,mqtt;dns;mdns;classicstun
0.655573253,0.684973638,0.854938679,0.659766548,mqtt;dns;mdns;ntp
0.918964996,0.914762742,0.948521605,0.917996101,mqtt;dns;quic;ssl
0.725294268,0.740773286,0.797408957,0.725149741,mqtt;dns;quic;bootp
0.867679267,0.853690685,0.931768944,0.857873717,mqtt;dns;quic;ssdp
0.769285139,0.800527241,0.800030448,0.779543292,mqtt;dns;quic;classicstun
0.721493629,0.741212654,0.915690758,0.721316733,mqtt;dns;quic;ntp
0.918569402,0.91827768,0.939618717,0.920023227,mqtt;dns;ssl;bootp
0.867330627,0.848418278,0.924663364,0.87520152,mqtt;dns;ssl;ssdp
0.850167471,0.85940246,0.942213667,0.859770406,mqtt;dns;ssl;classicstun
0.862472244,0.845782074,0.920406693,0.872521446,mqtt;dns;ssl;ntp
0.861883702,0.841827768,0.928620718,0.853423096,mqtt;dns;bootp;ssdp
0.761374752,0.788664323,0.791734532,0.773754597,mqtt;dns;bootp;classicstun
0.729114302,0.742091388,0.930701731,0.726669578,mqtt;dns;bootp;ntp
